,Name,Model Idx,Epoch,KL,Rho,A-Norm,B-Norm
294,Soft Trimodal,2,9,0.033263154327869415,0.8284289240837097,11.834687232971191,10.62491226196289
295,Edgy Trimodal,3,9,0.02606246992945671,0.8284284472465515,11.834681510925293,11.754334449768066
296,Gaussian,0,10,0.045657530426979065,0.8416329026222229,12.023334503173828,8.907170295715332
297,Bimodal,1,10,0.016119005158543587,0.8416329622268677,12.023324966430664,13.256072044372559
298,Soft Trimodal,2,10,0.03263377770781517,0.8416332006454468,12.023330688476562,10.787666320800781
299,Edgy Trimodal,3,10,0.02531108446419239,0.8416326642036438,12.023326873779297,11.94475269317627
300,Gaussian,0,11,0.045541755855083466,0.8542593121528625,12.203699111938477,9.034975051879883
301,Bimodal,1,11,0.01592201367020607,0.8542583584785461,12.20368766784668,13.3805513381958
302,Soft Trimodal,2,11,0.0323362872004509,0.8542580008506775,12.203696250915527,10.912080764770508
303,Edgy Trimodal,3,11,0.024836823344230652,0.8542593717575073,12.203691482543945,12.097993850708008
304,Gaussian,0,12,0.04608793184161186,0.8668851256370544,12.384060859680176,9.113786697387695
305,Bimodal,1,12,0.01578673906624317,0.8668847680091858,12.384051322937012,13.489263534545898
306,Soft Trimodal,2,12,0.03220386058092117,0.866884708404541,12.384058952331543,11.012724876403809
307,Edgy Trimodal,3,12,0.024535950273275375,0.8668830394744873,12.384054183959961,12.225631713867188
308,Gaussian,0,13,0.04698079824447632,0.879508376121521,12.564425468444824,9.16151237487793
309,Bimodal,1,13,0.015695150941610336,0.879510223865509,12.564414978027344,13.586416244506836
310,Soft Trimodal,2,13,0.03214234113693237,0.8795083165168762,12.564422607421875,11.098958015441895
311,Edgy Trimodal,3,13,0.02434566617012024,0.8795108795166016,12.564417839050293,12.335558891296387
312,Gaussian,0,14,0.04805987328290939,0.8919923305511475,12.74275016784668,9.190649032592773
313,Bimodal,1,14,0.015633612871170044,0.8919917941093445,12.742734909057617,13.674967765808105
314,Soft Trimodal,2,14,0.03209013119339943,0.8919928669929504,12.742745399475098,11.176660537719727
315,Edgy Trimodal,3,14,0.0242275632917881,0.8919939994812012,12.742738723754883,12.433014869689941
316,Gaussian,0,15,0.04920244589447975,0.9038760662078857,12.912503242492676,9.208955764770508
317,Bimodal,1,15,0.015589394606649876,0.903874933719635,12.91248893737793,13.75667667388916
318,Soft Trimodal,2,15,0.031986258924007416,0.9038752913475037,12.912498474121094,11.249364852905273
319,Edgy Trimodal,3,15,0.024152405560016632,0.9038745760917664,12.912491798400879,12.521161079406738
320,Gaussian,0,0,0.18357467651367188,0.6999990940093994,10.0,0.0
321,Bimodal,1,0,0.4201359450817108,0.6999990940093994,10.0,0.0
322,Soft Trimodal,2,0,0.32050782442092896,0.6999990940093994,10.0,0.0
323,Edgy Trimodal,3,0,0.3856840133666992,0.6999990940093994,10.0,0.0
324,Gaussian,0,1,0.14423061907291412,0.715599536895752,10.222803115844727,1.6593855619430542
325,Bimodal,1,1,0.17345067858695984,0.715599536895752,10.222803115844727,5.584659099578857
326,Soft Trimodal,2,1,0.20948082208633423,0.715599536895752,10.222803115844727,3.007455348968506
327,Edgy Trimodal,3,1,0.23663298785686493,0.715599536895752,10.222803115844727,3.6718664169311523
328,Gaussian,0,2,0.10763098299503326,0.7304716110229492,10.435343742370605,3.153846263885498
329,Bimodal,1,2,0.08596521615982056,0.7304708957672119,10.435338973999023,8.8380126953125
330,Soft Trimodal,2,2,0.13402195274829865,0.7304737567901611,10.435343742370605,5.397813320159912
331,Edgy Trimodal,3,2,0.1415444016456604,0.7304761409759521,10.435341835021973,6.493338108062744
332,Gaussian,0,3,0.07948122173547745,0.7453267574310303,10.647536277770996,4.400583267211914
333,Bimodal,1,3,0.0510501004755497,0.745326042175293,10.647530555725098,10.618054389953613
334,Soft Trimodal,2,3,0.09287917613983154,0.7453289031982422,10.64753532409668,7.061767578125
335,Edgy Trimodal,3,3,0.09831556677818298,0.7453276515007019,10.647534370422363,8.299508094787598
336,Gaussian,0,4,0.06267742067575455,0.7598140239715576,10.85447883605957,5.3465495109558105
337,Bimodal,1,4,0.028215894475579262,0.7598139047622681,10.85446834564209,11.795820236206055
338,Soft Trimodal,2,4,0.06654934585094452,0.7598115801811218,10.854475021362305,8.232108116149902
339,Edgy Trimodal,3,4,0.06481818109750748,0.7598121166229248,10.854472160339355,9.604872703552246
340,Gaussian,0,5,0.05352271720767021,0.773923397064209,11.056061744689941,6.0236639976501465
341,Bimodal,1,5,0.021682756021618843,0.7739236950874329,11.056051254272461,12.507384300231934
342,Soft Trimodal,2,5,0.0508904904127121,0.773923397064209,11.056057929992676,9.068461418151855
343,Edgy Trimodal,3,5,0.044806983321905136,0.7739238739013672,11.056056022644043,10.563612937927246
344,Gaussian,0,6,0.04780067875981331,0.7880373001098633,11.257644653320312,6.514380931854248
345,Bimodal,1,6,0.019032953307032585,0.7880362272262573,11.257634162902832,12.973334312438965
346,Soft Trimodal,2,6,0.0392170324921608,0.7880374193191528,11.257640838623047,9.707806587219238
347,Edgy Trimodal,3,6,0.0360131599009037,0.788036048412323,11.257637977600098,11.215721130371094
348,Gaussian,0,7,0.044068850576877594,0.8016915321350098,11.452741622924805,6.882349014282227
349,Bimodal,1,7,0.017620280385017395,0.8016915917396545,11.452729225158691,13.30784797668457
350,Soft Trimodal,2,7,0.032466255128383636,0.8016932010650635,11.452736854553223,10.177192687988281
351,Edgy Trimodal,3,7,0.03135206922888756,0.8016903400421143,11.452733039855957,11.685969352722168
352,Gaussian,0,8,0.042191702872514725,0.8150613307952881,11.64371395111084,7.154212951660156
353,Bimodal,1,8,0.016773825511336327,0.8150602579116821,11.643702507019043,13.56234073638916
354,Soft Trimodal,2,8,0.02939769998192787,0.8150572776794434,11.643710136413574,10.49903678894043
355,Edgy Trimodal,3,8,0.028598621487617493,0.8150568008422852,11.643707275390625,12.04289722442627
356,Gaussian,0,9,0.04177282750606537,0.828430712223053,11.834689140319824,7.340693473815918
357,Bimodal,1,9,0.01623549498617649,0.8284286856651306,11.834675788879395,13.764758110046387
358,Soft Trimodal,2,9,0.027906088158488274,0.8284308910369873,11.834683418273926,10.729120254516602
359,Edgy Trimodal,3,9,0.026929065585136414,0.8284286856651306,11.83467960357666,12.322673797607422
360,Gaussian,0,10,0.04217487573623657,0.8416329622268677,12.023332595825195,7.45835542678833
361,Bimodal,1,10,0.015877939760684967,0.8416338562965393,12.023321151733398,13.931675910949707
362,Soft Trimodal,2,10,0.02715420536696911,0.8416303396224976,12.02332878112793,10.903406143188477
363,Edgy Trimodal,3,10,0.025901727378368378,0.8416333198547363,12.023324966430664,12.547548294067383
364,Gaussian,0,11,0.0429585762321949,0.854259192943573,12.203697204589844,7.529103755950928
365,Bimodal,1,11,0.015630360692739487,0.8542577028274536,12.20368480682373,14.073066711425781
366,Soft Trimodal,2,11,0.026776578277349472,0.8542600274085999,12.203694343566895,11.04186725616455
367,Edgy Trimodal,3,11,0.025243166834115982,0.8542581796646118,12.203688621520996,12.732725143432617
368,Gaussian,0,12,0.043981872498989105,0.8668855428695679,12.38405990600586,7.570952415466309
369,Bimodal,1,12,0.015464331954717636,0.8668793439865112,12.384049415588379,14.195890426635742
370,Soft Trimodal,2,12,0.026627078652381897,0.8668804168701172,12.384056091308594,11.156527519226074
371,Edgy Trimodal,3,12,0.024822862818837166,0.8668806552886963,12.384051322937012,12.889240264892578
372,Gaussian,0,13,0.04515684023499489,0.8795106410980225,12.564422607421875,7.59573221206665
373,Bimodal,1,13,0.015355201438069344,0.8795095682144165,12.564412117004395,14.30516242980957
374,Soft Trimodal,2,13,0.026618603616952896,0.8795106410980225,12.564419746398926,11.255035400390625
375,Edgy Trimodal,3,13,0.024555953219532967,0.8795101642608643,12.56441593170166,13.024938583374023
376,Gaussian,0,14,0.04642743617296219,0.8919923305511475,12.74274730682373,7.610564231872559
377,Bimodal,1,14,0.015284870751202106,0.8919920921325684,12.742732048034668,14.404433250427246
378,Soft Trimodal,2,14,0.026698056608438492,0.8919909000396729,12.742740631103516,11.342312812805176
379,Edgy Trimodal,3,14,0.024389401078224182,0.8919901847839355,12.742734909057617,13.145209312438965
380,Gaussian,0,15,0.047721486538648605,0.9038723111152649,12.912501335144043,7.619565486907959
381,Bimodal,1,15,0.015237394720315933,0.9038746356964111,12.91248607635498,14.495742797851562
382,Soft Trimodal,2,15,0.026823293417692184,0.9038729667663574,12.912494659423828,11.421093940734863
383,Edgy Trimodal,3,15,0.024283133447170258,0.9038753509521484,12.912489891052246,13.253280639648438
384,Gaussian,0,0,0.1739313155412674,0.7000014781951904,10.0,0.0
385,Bimodal,1,0,0.4712451100349426,0.7000014781951904,10.0,0.0
386,Soft Trimodal,2,0,0.34975138306617737,0.7000014781951904,10.0,0.0
387,Edgy Trimodal,3,0,0.4356054365634918,0.7000014781951904,10.0,0.0
388,Gaussian,0,1,0.1332111358642578,0.7155963778495789,10.222803115844727,1.5817912817001343
389,Bimodal,1,1,0.19716879725456238,0.7155963778495789,10.222803115844727,5.689133167266846
390,Soft Trimodal,2,1,0.22265858948230743,0.7155963778495789,10.222803115844727,2.892144203186035
391,Edgy Trimodal,3,1,0.2593264877796173,0.7155963778495789,10.222803115844727,3.705937385559082
392,Gaussian,0,2,0.10073413699865341,0.7304741144180298,10.435343742370605,2.971313953399658
393,Bimodal,1,2,0.09154338389635086,0.7304729223251343,10.435338973999023,9.161107063293457
394,Soft Trimodal,2,2,0.13704942166805267,0.730474591255188,10.435342788696289,5.210534572601318
395,Edgy Trimodal,3,2,0.15076281130313873,0.7304750084877014,10.435341835021973,6.5302324295043945
396,Gaussian,0,3,0.07636268436908722,0.7453291416168213,10.64753532409668,4.145946979522705
397,Bimodal,1,3,0.043377842754125595,0.7453271150588989,10.647531509399414,11.411663055419922
398,Soft Trimodal,2,3,0.0816432312130928,0.7453270554542542,10.64753532409668,7.001797199249268
399,Edgy Trimodal,3,3,0.08925817906856537,0.7453282475471497,10.647534370422363,8.576289176940918
400,Gaussian,0,4,0.06011878699064255,0.7598130106925964,10.85447883605957,5.096555709838867
401,Bimodal,1,4,0.028142105787992477,0.7598140239715576,10.854467391967773,12.709129333496094
402,Soft Trimodal,2,4,0.05440899357199669,0.759812593460083,10.854475021362305,8.287344932556152
403,Edgy Trimodal,3,4,0.05521640554070473,0.7598130702972412,10.854472160339355,10.060754776000977
404,Gaussian,0,5,0.05140005052089691,0.7739230990409851,11.056061744689941,5.820137977600098
405,Bimodal,1,5,0.022401824593544006,0.7739247679710388,11.056049346923828,13.468793869018555
406,Soft Trimodal,2,5,0.0429694764316082,0.773923933506012,11.056057929992676,9.102824211120605
407,Edgy Trimodal,3,5,0.04063699021935463,0.7739236950874329,11.056055068969727,11.076240539550781
408,Gaussian,0,6,0.04754247888922691,0.7880348563194275,11.257643699645996,6.348302364349365
409,Bimodal,1,6,0.01958850957453251,0.788034975528717,11.257633209228516,13.969281196594238
410,Soft Trimodal,2,6,0.03722192719578743,0.7880351543426514,11.257640838623047,9.622708320617676
411,Edgy Trimodal,3,6,0.03422170504927635,0.7880347967147827,11.257637977600098,11.745078086853027
412,Gaussian,0,7,0.0462302602827549,0.8016915917396545,11.452739715576172,6.724661350250244
413,Bimodal,1,7,0.018002137541770935,0.801690936088562,11.452728271484375,14.32636547088623
414,Soft Trimodal,2,7,0.033985406160354614,0.8016906380653381,11.452736854553223,9.981882095336914
415,Edgy Trimodal,3,7,0.030719120055437088,0.8016919493675232,11.452733039855957,12.210201263427734
416,Gaussian,0,8,0.046223338693380356,0.8150594234466553,11.64371395111084,6.9878411293029785
417,Bimodal,1,8,0.01703159511089325,0.8150603175163269,11.643701553344727,14.595136642456055
418,Soft Trimodal,2,8,0.03202036768198013,0.8150598406791687,11.643710136413574,10.250194549560547
419,Edgy Trimodal,3,8,0.028666945174336433,0.815060019493103,11.643706321716309,12.552124977111816
420,Gaussian,0,9,0.04693920537829399,0.8284283876419067,11.834687232971191,7.168982982635498
421,Bimodal,1,9,0.01640932634472847,0.8284270763397217,11.834673881530762,14.806339263916016
422,Soft Trimodal,2,9,0.03092527575790882,0.8284281492233276,11.834683418273926,10.461219787597656
423,Edgy Trimodal,3,9,0.027423303574323654,0.8284276127815247,11.83467960357666,12.81427001953125
424,Gaussian,0,10,0.04805651307106018,0.8416335582733154,12.023333549499512,7.2921342849731445
425,Bimodal,1,10,0.015994038432836533,0.8416310548782349,12.023319244384766,14.978351593017578
426,Soft Trimodal,2,10,0.030413972213864326,0.8416340947151184,12.02332878112793,10.62995433807373
427,Edgy Trimodal,3,10,0.026642948389053345,0.8416321277618408,12.023324966430664,13.022232055664062
428,Gaussian,0,11,0.04936376214027405,0.8542599081993103,12.203697204589844,7.375213146209717
429,Bimodal,1,11,0.015704583376646042,0.8542580008506775,12.203682899475098,15.122225761413574
430,Soft Trimodal,2,11,0.030209515243768692,0.8542574048042297,12.203693389892578,10.76535701751709
431,Edgy Trimodal,3,11,0.026132021099328995,0.8542576432228088,12.203688621520996,13.191705703735352
432,Gaussian,0,12,0.05083688721060753,0.8668843507766724,12.38405990600586,7.43107271194458
433,Bimodal,1,12,0.015510528348386288,0.8668849468231201,12.38404655456543,15.245702743530273
434,Soft Trimodal,2,12,0.030198344960808754,0.866883397102356,12.384056091308594,10.875210762023926
435,Edgy Trimodal,3,12,0.025809377431869507,0.8668824434280396,12.384051322937012,13.333394050598145
436,Gaussian,0,13,0.0524321012198925,0.8795083165168762,12.564423561096191,7.4687089920043945
437,Bimodal,1,13,0.015383307822048664,0.8795092105865479,12.564410209655762,15.354386329650879
438,Soft Trimodal,2,13,0.03031732514500618,0.8795082569122314,12.564419746398926,10.96603012084961
439,Edgy Trimodal,3,13,0.025613268837332726,0.8795099854469299,12.564414978027344,13.454797744750977
440,Gaussian,0,14,0.05410855636000633,0.8919933438301086,12.742748260498047,7.494302749633789
441,Bimodal,1,14,0.015301572158932686,0.8919909596443176,12.742730140686035,15.452201843261719
442,Soft Trimodal,2,14,0.03052569553256035,0.8919926881790161,12.7427396774292,11.042818069458008
443,Edgy Trimodal,3,14,0.025501513853669167,0.8919909000396729,12.742735862731934,13.56110668182373
444,Gaussian,0,15,0.05578872188925743,0.9038745164871216,12.912501335144043,7.512040138244629
445,Bimodal,1,15,0.01524591539055109,0.9038739800453186,12.912484169006348,15.541374206542969
446,Soft Trimodal,2,15,0.030779337510466576,0.9038755893707275,12.912494659423828,11.108981132507324
447,Edgy Trimodal,3,15,0.025438131764531136,0.9038749933242798,12.91248893737793,13.655596733093262
448,Gaussian,0,0,0.2077571302652359,0.6999996900558472,10.0,0.0
449,Bimodal,1,0,0.556587815284729,0.6999996900558472,10.0,0.0
450,Soft Trimodal,2,0,0.43220824003219604,0.6999996900558472,10.0,0.0
451,Edgy Trimodal,3,0,0.5275565385818481,0.6999996900558472,10.0,0.0
452,Gaussian,0,1,0.16364438831806183,0.7155971527099609,10.222803115844727,1.656179666519165
453,Bimodal,1,1,0.2386435866355896,0.7155971527099609,10.222803115844727,6.073033332824707
454,Soft Trimodal,2,1,0.27224916219711304,0.7155971527099609,10.222803115844727,3.30338454246521
455,Edgy Trimodal,3,1,0.29110538959503174,0.7155971527099609,10.222803115844727,4.141078472137451
456,Gaussian,0,2,0.12736770510673523,0.730474591255188,10.435344696044922,3.1303839683532715
457,Bimodal,1,2,0.1327054798603058,0.7304756045341492,10.435338973999023,9.654349327087402
458,Soft Trimodal,2,2,0.1656939685344696,0.7304750680923462,10.435343742370605,5.988874912261963
459,Edgy Trimodal,3,2,0.16115674376487732,0.7304734587669373,10.435342788696289,7.253490447998047
460,Gaussian,0,3,0.10111573338508606,0.7453275918960571,10.64753532409668,4.369419574737549
461,Bimodal,1,3,0.08529158681631088,0.745326817035675,10.647531509399414,11.744335174560547
462,Soft Trimodal,2,3,0.11064466834068298,0.7453256845474243,10.647536277770996,7.8708319664001465
463,Edgy Trimodal,3,3,0.10008110851049423,0.7453275322914124,10.647534370422363,9.3239107131958
464,Gaussian,0,4,0.08313445001840591,0.7598140835762024,10.85447883605957,5.380549907684326
465,Bimodal,1,4,0.05705391615629196,0.7598133087158203,10.85446834564209,13.114800453186035
466,Soft Trimodal,2,4,0.07800538837909698,0.7598133087158203,10.854475975036621,9.15117359161377
467,Edgy Trimodal,3,4,0.06835262477397919,0.7598138451576233,10.854472160339355,10.70137882232666
468,Gaussian,0,5,0.0700182318687439,0.7739233374595642,11.056061744689941,6.210451126098633
469,Bimodal,1,5,0.03229476138949394,0.7739242315292358,11.056051254272461,14.144580841064453
470,Soft Trimodal,2,5,0.06069108098745346,0.7739244699478149,11.056058883666992,10.001203536987305
471,Edgy Trimodal,3,5,0.053222447633743286,0.7739243507385254,11.056055068969727,11.578722953796387
472,Gaussian,0,6,0.060641925781965256,0.7880344986915588,11.257644653320312,6.893501281738281
473,Bimodal,1,6,0.02137681096792221,0.7880352139472961,11.257634162902832,14.809944152832031
474,Soft Trimodal,2,6,0.05150445178151131,0.7880354523658752,11.257641792297363,10.566457748413086
475,Edgy Trimodal,3,6,0.04011750593781471,0.7880344986915588,11.257637977600098,12.208985328674316
476,Gaussian,0,7,0.054997045546770096,0.8016906976699829,11.452742576599121,7.4297614097595215
477,Bimodal,1,7,0.018478836864233017,0.8016895055770874,11.452728271484375,15.205534934997559
478,Soft Trimodal,2,7,0.042975928634405136,0.8016906380653381,11.452736854553223,10.98756217956543
479,Edgy Trimodal,3,7,0.03318793326616287,0.8016914129257202,11.452733039855957,12.65302848815918
480,Gaussian,0,8,0.052228305488824844,0.8150589466094971,11.643715858459473,7.818795680999756
481,Bimodal,1,8,0.017153315246105194,0.8150601983070374,11.643702507019043,15.476654052734375
482,Soft Trimodal,2,8,0.035294871777296066,0.8150599002838135,11.64371109008789,11.320384979248047
483,Edgy Trimodal,3,8,0.029904205352067947,0.8150589466094971,11.643706321716309,12.96377944946289
484,Gaussian,0,9,0.051493387669324875,0.8284276723861694,11.83469009399414,8.079329490661621
485,Bimodal,1,9,0.016414165496826172,0.8284288048744202,11.834674835205078,15.678176879882812
486,Soft Trimodal,2,9,0.03179238736629486,0.828425943851471,11.834685325622559,11.54033088684082
487,Edgy Trimodal,3,9,0.0277127493172884,0.8284289240837097,11.83467960357666,13.197300910949707
488,Gaussian,0,10,0.05213367938995361,0.8416340351104736,12.023334503173828,8.241902351379395
489,Bimodal,1,10,0.015961874276399612,0.8416336178779602,12.023321151733398,15.836174964904785
490,Soft Trimodal,2,10,0.02997324988245964,0.8416336178779602,12.023329734802246,11.688472747802734
491,Edgy Trimodal,3,10,0.026142878457903862,0.8416323065757751,12.023324966430664,13.381875038146973
492,Gaussian,0,11,0.05350027605891228,0.8542599678039551,12.203699111938477,8.338263511657715
493,Bimodal,1,11,0.015666762366890907,0.8542580604553223,12.20368480682373,15.964790344238281
494,Soft Trimodal,2,11,0.029066700488328934,0.8542568683624268,12.203694343566895,11.793830871582031
495,Edgy Trimodal,3,11,0.025197943672537804,0.8542575240135193,12.203688621520996,13.529863357543945
496,Gaussian,0,12,0.05530264601111412,0.8668851256370544,12.384061813354492,8.394119262695312
497,Bimodal,1,12,0.015475450083613396,0.8668832182884216,12.384047508239746,16.072973251342773
498,Soft Trimodal,2,12,0.028769882395863533,0.8668839931488037,12.384056091308594,11.870265007019043
499,Edgy Trimodal,3,12,0.024716440588235855,0.8668838739395142,12.384052276611328,13.648404121398926
500,Gaussian,0,13,0.057369414716959,0.879510760307312,12.564425468444824,8.426797866821289
501,Bimodal,1,13,0.015351994894444942,0.8795088529586792,12.564412117004395,16.166748046875
502,Soft Trimodal,2,13,0.028789078816771507,0.8795106410980225,12.564419746398926,11.927544593811035
503,Edgy Trimodal,3,13,0.02447519078850746,0.8795090317726135,12.56441593170166,13.744582176208496
504,Gaussian,0,14,0.05960066616535187,0.8919931650161743,12.742751121520996,8.446676254272461
505,Bimodal,1,14,0.015272685326635838,0.891990602016449,12.742730140686035,16.250228881835938
506,Soft Trimodal,2,14,0.028962906450033188,0.8919917941093445,12.742741584777832,11.973258018493652
507,Edgy Trimodal,3,14,0.024356460198760033,0.8919944763183594,12.742735862731934,13.824697494506836
508,Gaussian,0,15,0.061869051307439804,0.9038742780685425,12.912505149841309,8.459567070007324
509,Bimodal,1,15,0.015218711458146572,0.9038724899291992,12.91248607635498,16.32583236694336
510,Soft Trimodal,2,15,0.02920730598270893,0.9038729667663574,12.912495613098145,12.012235641479492
511,Edgy Trimodal,3,15,0.02430308610200882,0.9038750529289246,12.912489891052246,13.893181800842285
512,Gaussian,0,0,0.19561320543289185,0.7000012397766113,10.0,0.0
513,Bimodal,1,0,0.46357038617134094,0.7000012397766113,10.0,0.0
514,Soft Trimodal,2,0,0.3465878963470459,0.7000012397766113,10.0,0.0
515,Edgy Trimodal,3,0,0.4392934739589691,0.7000012397766113,10.0,0.0
516,Gaussian,0,1,0.15399928390979767,0.7155970335006714,10.222803115844727,1.6636601686477661
517,Bimodal,1,1,0.2033078372478485,0.7155970335006714,10.222803115844727,5.786644458770752
518,Soft Trimodal,2,1,0.21697647869586945,0.7155970335006714,10.222803115844727,3.169792890548706
519,Edgy Trimodal,3,1,0.24808776378631592,0.7155970335006714,10.222803115844727,3.9555065631866455
520,Gaussian,0,2,0.11914389580488205,0.7304760813713074,10.435343742370605,3.188563823699951
521,Bimodal,1,2,0.08349235355854034,0.7304739356040955,10.43533992767334,9.597005844116211
522,Soft Trimodal,2,2,0.1353226602077484,0.7304750680923462,10.435342788696289,5.630497455596924
523,Edgy Trimodal,3,2,0.1397683322429657,0.7304773926734924,10.435340881347656,6.908134460449219
524,Gaussian,0,3,0.09233406186103821,0.7453294992446899,10.647536277770996,4.511789321899414
525,Bimodal,1,3,0.04781835526227951,0.7453282475471497,10.64753246307373,11.587882995605469
526,Soft Trimodal,2,3,0.08858105540275574,0.7453280091285706,10.64753532409668,7.4077043533325195
527,Edgy Trimodal,3,3,0.08471955358982086,0.7453271150588989,10.647533416748047,8.930758476257324
528,Gaussian,0,4,0.0731084793806076,0.7598150372505188,10.854477882385254,5.5995259284973145
529,Bimodal,1,4,0.03544745221734047,0.7598140835762024,10.85446834564209,12.6903715133667
530,Soft Trimodal,2,4,0.060777198523283005,0.7598128914833069,10.854475021362305,8.733077049255371
531,Edgy Trimodal,3,4,0.06241970136761665,0.759813129901886,10.854471206665039,10.184709548950195
532,Gaussian,0,5,0.060390155762434006,0.7739235758781433,11.056061744689941,6.450678825378418
533,Bimodal,1,5,0.028725337237119675,0.7739236354827881,11.056051254272461,13.403363227844238
534,Soft Trimodal,2,5,0.045639533549547195,0.7739266753196716,11.05605697631836,9.657511711120605
535,Edgy Trimodal,3,5,0.05128362774848938,0.7739247679710388,11.056055068969727,11.003290176391602
536,Gaussian,0,6,0.051975004374980927,0.7880353331565857,11.257643699645996,7.0968918800354
537,Bimodal,1,6,0.020790500566363335,0.7880373597145081,11.257634162902832,13.995539665222168
538,Soft Trimodal,2,6,0.03660259023308754,0.7880362868309021,11.257640838623047,10.309672355651855
539,Edgy Trimodal,3,6,0.04466153308749199,0.7880344390869141,11.257637023925781,11.586599349975586
540,Gaussian,0,7,0.045963723212480545,0.8016936182975769,11.452741622924805,7.589578628540039
541,Bimodal,1,7,0.017813296988606453,0.8016915917396545,11.452728271484375,14.441652297973633
542,Soft Trimodal,2,7,0.031227754428982735,0.8016918897628784,11.452736854553223,10.785632133483887
543,Edgy Trimodal,3,7,0.0404900498688221,0.8016914129257202,11.452733039855957,12.027751922607422
544,Gaussian,0,8,0.04226311668753624,0.8150591850280762,11.643714904785156,7.959097385406494
545,Bimodal,1,8,0.016626574099063873,0.8150599598884583,11.643702507019043,14.74393367767334
546,Soft Trimodal,2,8,0.028254413977265358,0.8150599598884583,11.643709182739258,11.132309913635254
547,Edgy Trimodal,3,8,0.03769592568278313,0.8150597810745239,11.643706321716309,12.37576961517334
548,Gaussian,0,9,0.04074054956436157,0.8284295797348022,11.834688186645508,8.215948104858398
549,Bimodal,1,9,0.01591848023235798,0.8284282088279724,11.834675788879395,14.97103500366211
550,Soft Trimodal,2,9,0.02676534652709961,0.8284300565719604,11.834683418273926,11.380894660949707
551,Edgy Trimodal,3,9,0.03535871207714081,0.8284274935722351,11.83467960357666,12.665595054626465
552,Gaussian,0,10,0.04052209481596947,0.8416373133659363,12.023332595825195,8.383369445800781
553,Bimodal,1,10,0.015466545708477497,0.8416338562965393,12.023321151733398,15.152100563049316
554,Soft Trimodal,2,10,0.026048913598060608,0.8416345715522766,12.023327827453613,11.560176849365234
555,Edgy Trimodal,3,10,0.032163456082344055,0.8416330218315125,12.023324012756348,12.936100959777832
556,Gaussian,0,11,0.041097238659858704,0.8542620539665222,12.203696250915527,8.49057674407959
557,Bimodal,1,11,0.015165265649557114,0.8542602062225342,12.20368480682373,15.301787376403809
558,Soft Trimodal,2,11,0.025717727839946747,0.8542598485946655,12.203692436218262,11.693359375
559,Edgy Trimodal,3,11,0.027333520352840424,0.8542585968971252,12.203688621520996,13.231980323791504
560,Gaussian,0,12,0.042215876281261444,0.8668856620788574,12.38405990600586,8.557758331298828
561,Bimodal,1,12,0.01496897917240858,0.8668850660324097,12.384047508239746,15.42920207977295
562,Soft Trimodal,2,12,0.02560739405453205,0.8668856620788574,12.384056091308594,11.796985626220703
563,Edgy Trimodal,3,12,0.025288928300142288,0.8668853640556335,12.384051322937012,13.483043670654297
564,Gaussian,0,13,0.043601784855127335,0.8795127272605896,12.564423561096191,8.59893798828125
565,Bimodal,1,13,0.014843661338090897,0.8795103430747986,12.564412117004395,15.540462493896484
566,Soft Trimodal,2,13,0.02562526986002922,0.8795109391212463,12.56441879272461,11.882027626037598
567,Edgy Trimodal,3,13,0.02446521259844303,0.8795092105865479,12.564414978027344,13.660810470581055
568,Gaussian,0,14,0.04511496424674988,0.8919931054115295,12.742746353149414,8.624566078186035
569,Bimodal,1,14,0.014765914529561996,0.8919926285743713,12.742730140686035,15.639748573303223
570,Soft Trimodal,2,14,0.02571839466691017,0.8919932246208191,12.742738723754883,11.955463409423828
571,Edgy Trimodal,3,14,0.023990657180547714,0.8919931054115295,12.742734909057617,13.799276351928711
572,Gaussian,0,15,0.046664875000715256,0.9038763046264648,12.912500381469727,8.641403198242188
573,Bimodal,1,15,0.014716584235429764,0.9038767218589783,12.912485122680664,15.729541778564453
574,Soft Trimodal,2,15,0.025847945362329483,0.903875470161438,12.912493705749512,12.02125358581543
575,Edgy Trimodal,3,15,0.02370353229343891,0.903877317905426,12.91248893737793,13.914237976074219
576,Gaussian,0,0,0.16501343250274658,0.6999996900558472,10.0,0.0
577,Bimodal,1,0,0.39943262934684753,0.6999996900558472,10.0,0.0
578,Soft Trimodal,2,0,0.2861686050891876,0.6999996900558472,10.0,0.0
579,Edgy Trimodal,3,0,0.3453788459300995,0.6999996900558472,10.0,0.0
580,Gaussian,0,1,0.1300712525844574,0.7155981063842773,10.222803115844727,1.5763678550720215
581,Bimodal,1,1,0.14262504875659943,0.7155981063842773,10.222803115844727,5.676616668701172
582,Soft Trimodal,2,1,0.16562627255916595,0.7155981063842773,10.222803115844727,3.0820882320404053
583,Edgy Trimodal,3,1,0.18091903626918793,0.7155981063842773,10.222803115844727,3.7968976497650146
584,Gaussian,0,2,0.10036282986402512,0.7304751873016357,10.435343742370605,2.986870050430298
585,Bimodal,1,2,0.05212988704442978,0.7304745316505432,10.43533706665039,8.96449089050293
586,Soft Trimodal,2,2,0.09821917116641998,0.7304745316505432,10.435341835021973,5.3563337326049805
587,Edgy Trimodal,3,2,0.0964169055223465,0.7304750084877014,10.43533992767334,6.466001510620117
588,Gaussian,0,3,0.07820521295070648,0.745330810546875,10.64753532409668,4.188100337982178
589,Bimodal,1,3,0.030614623799920082,0.7453294396400452,10.647529602050781,10.555595397949219
