,Name,TYPE,MSE,MC,Lambda max,delta_phI,KL,Rho,A-Norm,B-Norm
36,1) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,5.132006890562479e-07,10.548309326171875,-1.0424855,0.6853384789599974,0.23863433301448822,0.9461046457290649,21.850086212158203,5.744245529174805
37,1) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,2.413261768197117e-07,11.046005249023438,-0.67907125,0.04530618108609463,0.1144951805472374,0.5805156826972961,14.125940322875977,2.7648043632507324
38,1) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,6.129989742476027e-07,9.16191291809082,-1.3641447,0.10451586173665102,0.10472354292869568,0.9444634914398193,22.320812225341797,10.975320816040039
39,1) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,9.968265857196457e-08,10.592443466186523,-0.09806049,0.0894815041944787,0.07398105412721634,0.9454438090324402,20.911102294921875,9.002111434936523
40,1) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,1.3297598400185962e-07,10.410741806030273,-0.13335554,0.12289803030900188,0.053256746381521225,0.9469056129455566,23.217287063598633,10.913209915161133
41,1) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,6.155588749834351e-08,9.786434173583984,-0.1049379,0.2340895381852184,0.058262307196855545,0.9493386745452881,22.997028350830078,12.110044479370117
42,2) - Vanilla - 150 UNIT - Spectral Radius: 0.95 ,0,7.47642625356093e-05,21.519027709960938,-0.10075753,0.06136190534970117,,0.9500022530555725,1.0,0.0
43,2) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,9.942622227754327e-07,10.459430694580078,-0.5141437,0.29401193388739244,0.25074392557144165,0.9388317465782166,21.83498764038086,5.789660930633545
44,2) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,1.0870925137851373e-07,11.960925102233887,-0.81479394,0.04811867331051918,0.08166330307722092,0.5607044696807861,13.684747695922852,2.00988507270813
45,2) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,5.38461506494059e-07,9.469561576843262,-4.1453567,0.14299832324865888,0.10991841554641724,0.9468933343887329,22.998159408569336,11.62860107421875
